Tweet,Rating
"""Gerade erst hatte sich die Lage im Westen der USA entspannt, da kommt eine weitere #Hitzewelle. Der US-Wetterdienst warnt: Von der #Hitze gehe ein hohes gesundheitliches Risiko aus, nicht nur für ältere oder kranke Menschen, sondern für alle.""
#Klimakrise
https://t.co/wiWTDYZ4VW",1.0
"Die Rechten lieben Klimawandel weil er Ungerechtigkeit zwischen armen und reichen Ländern verstärkt, soziale Spaltung ist ihr Ziel. https://t.co/m2dFvVBd1U",1.0
"@BILD Laschet Antwortet doch nur auf fragen die ihr vorgibt !Fragt ihn gerne mal zu seiner Uni Zeit ,zu seinem Buch und Klimawandel ! https://t.co/72SNXuPJ7p",1.0
"@leonie_stella9 Leider ist die CDU in der nächsten Legislaturperiode etwas langsam mit den notwendigen mit den notwendigen Reformen. Wenn man diese vernachlässigt, verliert man kostbare, nicht wieder aufholbare Zeit in Sachen Klimawandel stoppen und soziale Erneuerungen. Bitte nicht weiter so.😒",1.0
@davidfree @stefanfis @astrodicticum Klar tut sie das. Lieber Kernenergie als Klimawandel. Kosten für Endlagerung sind eigentlich nicht viel. Bläst man nur in D wieder auf.,1.0
@alex_berlin46 @goettinderjagd @niggi @welt Ok weil baerbock Fehler gemacht hat scheißen wir auf Klimakrise? Lieber dann jemanden dessen Inkompetenz wir schon länger kennen und der gar keine Lösungen liefert? Also ich bin ehrlich: mit so einer Einstellung kommen wir hier nicht weiter.,1.0
@Ich42901834 Das wäre ja gerade zu genial gelaufen : Bevölkerungsreduktion und Klimawandel . 2 in1,1.0
"@rsprivat @srfmeteo Nicht alles ist Klimawandel, aber leider viel. Die Grundlagen sind gut bekannt. Gerade bei Hitze, Starkregen und ungewöhnlichen Wetterlagen… Grundlagen dazu hier: https://t.co/3fzyURNWz6",1.0
"Shell-Urteil – der Klimawandel im Gerichtssaal

https://t.co/aoqISgzzm5",1.0
"@ZDFheute ""freie Fahrt""? Was soll dieses Framing? Man könnte auch von rücksichtslosem Rasen sprechen, dass Tempo 130 hilft die Klimakrise einzudämmen, vor schweren Verkehrsunfällen schützt, den Verkehrsfluss verbessert, dass die Mehrheit der Bevölkerung es bereits befürwortet...",1.0
@titatimwo Bidde mal allen Milliardären erzählen dass der den Längsten hat der den Klimawandel besiegt,1.0
"""...Wenn du mitmachst, mache ich auch mit. Deswegen ist es gerade im Kampf gegen den #Klimawandel wichtig, Fehleinschätzungen zur Kooperationsbereitschaft anderer aufzudecken &amp; zu korrigieren“, erklärt @Armin_Falk, Direktor @briq_institute: https://t.co/0pricICfag #Umweltbildung https://t.co/Eme3DKs822 https://t.co/Z6ZtuVp7Ws",1.0
"Warum es hier gerade so viel regnet und was das wiedermal mit dem #jetstream zu tun hat.
#Klimawandel #wetter @spektrum @lingenhoehl 
https://t.co/6UYCbccG3D",1.0
"🎙️ „Man muss für seine Positionen kämpfen. Das habe ich jetzt beim #Lieferkettengesetz gemerkt.” - Minister Müller im ""Interview der Woche"" bei @BR24 zu Lieferketten, #Klimawandel und erneuerbaren Energien für #Afrika. 
https://t.co/nAv3SSjKxr",1.0
"Die Klimakrise kann man übrigens nicht wegimpfen 

&amp; #LaschetLuegt",1.0
"#Kamerun: Die ursprünglich 2009 in Nigeria ausgebrochene Gewalt hat sich nach Kamerun, Tschad &amp; in den Niger ausgebreitet. Außerdem ist die Sahelzone  von den Auswirkungen der Klimakrise schwer betroffen. 
Mehr dazu und unseren Aktivitäten: 👇
https://t.co/6n59cS9X1X",1.0
Durch den #Klimawandel sind einzigartige #Kulturlandschaften auf Dauer gefährdet. #Klima - Deswegen sollten wir die #Energiewende forcieren. https://t.co/UD5exJlCJP,1.0
"Warum nicht nen Song draus machen?

@Janine_Wissler 
@DIEZEIT

#Klimawandel 
#tonsteinescherben https://t.co/qZrt5IcXil",1.0
"@alex_berlin46 @goettinderjagd @niggi @welt Och komm, es interessiert mich nicht wenn die Medien aus ner Mücke nen Elefanten machen.

Was ich sehe ist, dass wir die Klimakrise mit Laschet nicht angehen werden. Und das ist das wichtigste Thema. Nur leider wird lieber auf Kleinigkeiten rumgehackt als mal Argumente anzuführen",1.0
"als hätten alle alten ihre hände in den schoss gelegt ... 

statt an einem strang zu ziehen, lässt sich die umweltbewegung gegeneinander aufhetzen!

#boomer #Klimaschutz  #umwelt #Klimawandel #fff #boomers",1.0
"@Psychologists4F @tagesschau Leider begreifen viele Menschen den Ernst erst in dem Moment, in dem er direkt vor ihrer Tür steht und anklopft. Beim Klimawandel ist dies leider verheerend. Eine sachliche Diskussion wird abgelehnt und sich in das bequeme 'Vermeidungsverhalten' zurückgezogen. I want to believe!!",1.0
"@fuecks @HugoMuellerVogg ... Senkung des Lebensstandards breiter Schichten?
Die ""five asian countries"" lachen sich tot (wäre die Lösung)
🇩🇪 generiert 2% CO2.
Selbst ein 🇩🇪 Lebensstandard 0 (null) juckt den Klimawandel keine 0.001 °C https://t.co/e2NSakuJHj",1.0
@chefofmembers @AlexE1789 Das Death Valley gilt als der heißeste Ort der USA. Das als Begründung für den Klimawandel anzugeben funktioniert nur bei Idioten.,1.0
"@miob1781 @JoachimStamp Ich würde mir von Entscheidungsträger*innen viel mehr Angst vor vielen Dingen wünschen: Delta- Variante, Klimakrise, Rassismus...dann würden sie vielleicht so handeln, das die Gefahren für die Gesellschaft geringer wären und man tatsächlich angstbefreiter leben könnte.",1.0
"Ob Rassismus auch im Fußball, Corona, Klimawandel, Trump.Das Problem scheint ein Kleinste-Gemeinsame-Nenner-Identifikationsbubble zu sein. Was nicht zu „meinem“ ID-Muster passt, ist Fake. Garantiert persönliche unbasierte Aufwertung, Faktenleugnung inklusive.",1.0
@Mom_and_Paul Beides... Und Klimawandel nicht vergessen 😬,2.0
"@AWunderhund @wasistdeinpunkt ich hatte ihn wirklich lange bei fb abonniert und war wirklich beeindruckt dass jemand mit einer scheinbar so völlig un-cdu-liken einstellung zu dingen wie rechtsextremismus, klimakrise etc so prominent dort ist. bin immer noch baff über diese nummer",1.0
"@klinglergeorg @srfmeteo Regnets? Klimawandel!
Ist’s kalt? Klimawandel!
Ist’s heiss? Klimawandel!
Schneits? Klimawandel!
Brennen Kriminelle Wälder ab? Klimawandel!
Führen Politiker Krieg? Klimawandel!
Bebt die Erde? Klimawandel!
Zerstören Leute Korallen-Riffe? Klimawandel!
(…)",1.0
"„Das Problem ist nicht der Klimaschutz, sondern unsoziale Politik.“ @Luisamneubauer. Wer jahrelange soziale Ungleichheit befördere und dann die soziale Frage als Vorwand missbrauche, um die Klimakrise nicht zu bewältigen, betreibe Heuchelei.  
https://t.co/MLQaitHzcR",1.0
"@Fahrradsprache Ja, es ist klassisch, die Branche hat die Pandemie und die Klimakrise mit einhergehenden Verbraucheränderungen unterschätzt und kann den Bedarf gar nicht kurzfristig decken.",1.0
"Die @gruenesiegburg wollen einen Wald abholzen, um ein Industriegebiet zu errichten?

Weshalb genau soll man eine solche Partei im Herbst wählen?

@ABaerbock 

#AlleWälderBleiben
#Klimakrise
@FFF_Koeln https://t.co/gBhgi016cw",1.0
"Also will er gar nichts tun. Ah ja. Vor allem, Klimawandel ja, aber nicht um jeden Preis? Wir sind hier nicht bei @eBay_KA . Man kann nicht mit der Umwelt verhandeln, da ist nichts mit letzter Preis! https://t.co/W9gOK7WfdI",2.0
"@KathrinAnna Die Bundestagswahl wird vermutlich wieder von der #Wohlstandsangst dominiert. Der langfristig sichere Untergang wird lieber gewählt, als die kurzfristige Unbequemlichkeit. Die #Klimakrise ist ein verrücktes Ding",1.0
Lufthansa: Kampf gegen Klimawandel dürfte weitere große Herausforderung werden – Aktienanalyse https://t.co/j9gXjiIjCK,1.0
"@norbertruecker Ist für mich kein Konflikt. Wenn wir so weitermachen, erledigen Klimawandel und Folgen die Naturlandschaft nachhaltig - it is damage control",1.0
"Gefühlt fackeln grade wegen Waldbränden die halben USA ab, aber es gibt immer noch irgendwelche Deppen, die den Klimawandel leugnen. Bei denen leugne ich dann auch, dass die ein Gehirn haben.",1.0
"@splaggemeier @Franke_FDP @polenz_r Du meinst, wir hinterlassen den nächsten Hunderten von Generationen statt Klimawandel Jahrtausende strahlenden Atomschrott?",1.0
"#Klimaneutral 2030
Volksbegehren für mehr Klimaschutz in Berlin https://t.co/v0chr5QwAJ #energieverdichter #Klimaschutz #klimawandel @energiezukunft_ https://t.co/OWPHWsfJRb",1.0
"Einen Wald abholzen, um ein Industriegebiet zu errichten? In der #Klimakrise?

@StefanRosemann, @SPDSiegburg, habt Ihr noch alle Latten am Zaun?

Kann in #Siegburg niemand Baumhäuser bauen?

#Initiative Rettet den Seidenberg! in #Siegburg https://t.co/wZYJWpdzlH",1.0
Da sollte man handeln. In Zeiten der #Klimakrise werden (gute) Böden wieder gefragt werden. https://t.co/mO2w4Nta1i,1.0
"@JochenDominicus Leider nicht - um den Klimawandel aufzuhalten, müssten wir die dicken Konzerne und fossilen Brennstoffe angehen.
Ob Otto Müller mit einem dicken Benz mit 250 über die Bahn kachelt, oder im ICE sitzt - das stört das Klima recht wenig.",1.0
"@Mediasxinxres @polenz_r Wenn dem ärmeren Teil der Gesellschaft von saturierten Wohlstandsbürgern wie Precht ständig vorgehalten wird, dass ihr Verhalten maßgeblich zum Klimawandel beiträgt, wenn sie sich für ihre Kinder u. sich selbst ein besseres Leben wünschen, in dem sich als",1.0
"@AlainS1991 Abstimmungsgewinner sollen ihre mehrheitsfähigen Kompromisse vorlegen. Es braucht Lösungen, sonst wird die #Klimakrise immer teurer.",1.0
"Ist der #Klimawandel wirklich für Hitzewellen und Co. verantwortlich? Führende Klimawissenschaftlicher befinden: es ist extrem wahrscheinlich. Welchen Einfluss Extremwetter auf das Leben haben, fühlen vermehrt auch die Menschen im globalen Norden. ⬇️
https://t.co/B1zdutxA5B",1.0
"@BernieSanders Exactly! Von den vielen Dingen, die notwendig wären, aus unserer Welt einen Ort zu machen, wo alle ein sicheres und gutes Leben führen können, ist der Flug ins Weltall für Privatzahler das Unnötigste. Eigentlich ein schlechter Witz, angesichts von Pandemie, Kriegen, Klimakrise",1.0
"Unser Ziel ist nicht 2 Grad!
Unser Ziel ist, 2 Grad zu verhindern!
Ist das so schwer zu verstehen?
#ParisAgreement 
#Klimakrise",1.0
"@Deutsche_Wohnen @ZIAunterwegs Unglaubwürdig. Hier wird der Lebensraum der Tiere durch @Deutsche_Wohnen regelmäßig aktiv zerstört. Da ist es schwer vorstellbar, dass Deutsche Wohnen die Herausforderungen der Klimakrise und des Artensterbens bewältigen kann.",1.0
"#Arbeitsplätze sind immer wichtig.

#satire #btw21 #Klimawahl #KlimaschutzJetzt #Extremwetter #Wetterextreme #Klimakrise #Dürre #Hitzewelle https://t.co/gbSvdPt51f",1.0
@WDRaktuell Wie man sieht greift der Klimawandel mit lodernder Hand um sich ! Europäische und vor allem deutsche Politik schauen dezent weg .Negieren alles was die Geldproduktion der Konzerne beschränken könnte! Auch wenn es hier regnet heißt es nicht das wir nicht betroffen sind!,1.0
"@tazgezwitscher Es wurde gemacht, damit einige wenige egoistische Schwachköpfe die Inzidenz in Europa pushen, um Geld zu machen und um den Klimawandel mit unnötigen Flügen quer durch die EU zu beschleunigen. #UEFAwelle",1.0
"@Thorste1499 @ZDFheute .
Falls es nicht durchgesickert ist:

Klimawandel entsteht durch eine Überdosis CO2 aus *fossiler* Energie, nicht durch schnelles Fahren.

Also ist doch klar, wo man ansetzen sollte.
Mein 15+ Jahre altes KFZ fährt seit Jahren klimaneutral.
.",1.0
@Der_Dutschi Und fördern mit diesen bekloppten Aktionen den Klimawandel.,1.0
"@markseibert @panzerschoko Im Kleinen, was im Großen genauso ist. #Klimakrise sch. auf nächste Generationen.",1.0
"Manche spüren sich echt nicht mehr und machen sich permanent zum Volltrottel. Aber ein Beweis, wie selbstständig dieses Land funktioniert. Das ist das eigentlich Erstaunliche an dieser Pandemie. Fürchte für Bewältigigung der Klimakrise wird das nicht reichen.",1.0
Diese hat uns ja nur maßgeblich dabei geholfen den Klimawandel zu verstehen und ihn zu bekämpfen und hat für jeden investierten Dollar 7 Dollar Profit gebracht :),1.0
"Guten Morgen. Wie siehts eigentlich mit der #Klimakrise aus? Werden von der Regierung effektive Maßnahmen ergriffen? Nein? Ach, macht nichts, ist ja nur ne existenzielle Bedrohung der Menschheit.",1.0
"@polenz_r @ArminLaschet Herr Polenz, ich schätze Sie sehr. umso mehr erstaunt es mich, dass Sie nach wie vor Herrn Laschet nicht nur in Schutz nehmen, sondern gar für den besseren Kanzlerkandidaten halten. Sie, der Sie den Klimawandel thematisieren, Korruption verdammen, zu einem vernünftigen und",2.0
"@KeilaniFatina Wer sagt, dass keiner will… Wenn der ganze Planet zum Teufel geht, ist’s zu spät mit Jammern und Zähneklappern und kollektivem; „Ach hätt‘ich bloß…“ #Klimakrise #ActNow",1.0
Klimakrise: Die Faltung der Welt https://t.co/cy7ds8y3Nm via @faznet,1.0
@KrispienMarita @KlausEuteneuer Nur ist der rote Milan ebenso wie alle anderen hier lebenden Spezies auch durch den Klimawandel bedroht..🤔,1.0
"@JuedischeOnline @wunder2welt Wenn man bei sogenannter Aufarbeitung die Verbrechen die vom eigenen Land ausgehen verharmlost, wird man keinen Klimawandel stoppen können!",1.0
Wie die KlimaUnion CDU und CSU auf Klimakurs bringen will via @radiermann https://t.co/a8KiHQg7DN,1.0
"@Volksverpetzer @DLF #LaschetLasset will doch nur rüberbringen:
Wählt mich, es braucht sich nichts zu ändern. Außer ihr seid reich, dann bekommt ihr noch mehr Geld. 
Und das bisschen Klimawandel, das braucht euch nicht zu kümmern, das betrifft nur eure Enkel.",1.0
Umfrage: EU-Bürger sehen Klimawandel als größtes globales Problem an https://t.co/vMq0j9AipE via @tonline,1.0
"1. Wir werden die Klimakrise nicht für jetzt lebende Generationen verhindern.

2. Entscheidungen kommen zu langsam und zu halbherzig.

3. Die Menschen sind Dinosaurier, die grölend, feiernd und saufend das eigene Aussterben auf Netflix schauen.

4. Haupsache freies WLAN",1.0
@RolfMeissler Und wöchentliche Klimawandel Sendung nach dem Vorbild RTL  gibt es auch nicht,1.0
"@umrath @kkklawitter Dann mal nur aus der Hüfte die Augenfälligsten.
Wie lange würde es wohl dauern, bis Menschen auf dem Mars für einige Zeit existieren können? Wie hat sich bis dahin die Klimakrise entwickelt, wenn wir so weiter wursteln bis dahin?",1.0
"Die CDU bremst halt alles aus, was irgendwie gegen den Klimawandel hilft.
#CDUrausausderRegierung 
#LaschetVerhindern https://t.co/hS5vp7bjS3",1.0
"Turbulenzen in der Welt

https://t.co/MWQmy5LZiE

#klimakrise #nachhaltigkeit #Energiewende",2.0
"@mwmosen Klimakrise ist nicht ""klein, klein"". Und es geht nicht um singuläre Aspekte wie #Tempolimit, den Umgang mit #Windkraft, der #Pandemie oder Bildung. Es geht um das Gesamtbild, da kann man nicht mehr von ""klein, klein"" sprechen. Wo ist denn das große Thema? Also welches?",1.0
"@EMACS59371557 @PinkCerberus @MarcBuergi @RalfLudwigQuer1 Nee...Klimawandel etc.bringt Elend und Hunger (zusätzlich zu der gewollten Ungerechtigkeit) und die Coronamassnahmen, ausbleibender Tourismus eben nochmal obendrauf..10tausend am Tag mehr die sterben..als sonst eben eh schon..(Siehe zb.Oxfam)",1.0
"Dieser Thread ist erschreckend und traurig! Und es geht hier nur um Sport als Grundlage ... die Menschheit hat noch einen langen Weg vor sich (oder auch nicht, aber Klimawandel ist ein anderes Thema) #SayNoToRacism #BlackLivesMatter https://t.co/3gzSkR9dc0",1.0
"@thomasthaler8 @DIEZEIT Jemand hat mal geschrieben: kein Tempolimit auf Autobahnen in Deutschland ist vergleichbar mit dem ""Second Amendment"" in den USA, quasi ein unverzichtbares Grund- und Freiheitsrecht, Klimakrise hin oder her ;-)",1.0
"@BILD 🤣Laschet Antwortet doch nur auf fragen die ihr vorgibt !Fragt ihn gerne mal zu seiner Uni Zeit ,zu seinem Buch und Klimawandel ! https://t.co/72SNXuPJ7p",1.0
"@Myrdraal90 @Hoellenaufsicht langfristig nichts. 
Ich versuche irgendwie etwas gegen den Klimawandel zu tun, obwohl ich nicht überzeugt bin, dass dies Erfolg hat - jedenfalls nicht in dem Ausmass wie es notwendig wäre.

Wenn werde ich bei der Bundestagswahl wählen? Noch weiß ich es nicht. Noch habe ich mir",2.0
"@Myrdraal90 @Hoellenaufsicht Fleisch der Stufe 1 mehr.
Der Bürger hat entschieden. Man kann es ihm nicht Recht machen.

Wir wissen seit den 60ern, dass wir einen Klimawandel verursachen und entgegen arbeiten müssen... nicht viel wurde getan und jetzt ist es halt so wie es ist. Beispiel Ozonloch... ist",1.0
"""Umgang mit #Klimawandel: Reden wir doch mal über Armin Laschet""...
»Leider sind die Klimaziele des Wahlprogramms weder Paris-konform, noch erfüllen sie den Auftrag des Bundesverfassungsgerichts.«  https://t.co/VgA8Z65VhZ",1.0
"@klinglergeorg @marionnasch @srfmeteo ...der #Klimawandel löst bei mir ein bisschen Schadenfreude aus...
Ein Schelm, wer Böses denkt 🤫",1.0
"Neubauer sieht ""viel Aggressionspotenzial"" bei CO2-Preis auf Benzin https://t.co/KOaHym5F1t via @RedaktionNews #FridaysforFuture #CO2 #co2gesetz #Klimawandel #DIESEL #benzin #Steuererleichterung #LuisaNeubauer",1.0
"@BabettMohr @ZDFheute .
Nur zur Info:

Klimawandel wird durch eine Überdosis CO2 aus fossiler Energie erzeugt.
Logische Folge wäre: Fossile durch erneuerbare ersetzen, nicht aber XYZ abschaffen, wenn XYX da völlig flexibel ist.
.",1.0
"@jxn_simp Ach, der grün-affine Herr Schaible. Manchmal frage ich mich, ob sich so jemand durch die Pandemie persönlich beleidigt fühlen, weil die seit anderthalb Jahren Platz 1 in den Medien belegt u. nicht der Klimawandel. Anders kann ich mir solche Tweets nicht erklären.",1.0
Laschet nennt im ARD-Sommerinterview 4 sog. Weltkrisen. Die #Klimakrise ist nicht dabei. Dieser Kanzlerkandidat ist ein #Klimaleugner.,1.0
"@SaschaTax @Dr_Weyers @FParianen Probleme kann man nur beheben, wenn man sie erkennt und benennt. Das Problem der Klimakrise liegt nicht darin, dass @Luisamneubauer mal in den Urlaub geflogen ist, und es wäre nicht dadurch gelöst, wenn sie das nicht gemacht hätte.",1.0
